"Annotation","mean_group1","sd_group1","mean_group2","sd_group2","p.val","p.adj"
"carbohydrate.transport..GO.0008643.",60.3064210544507,63.7743041327567,168.696643140174,58.6354526043647,1.32225394063587e-18,1.48621342927471e-15
"DNA.replication..GO.0006260.",119.904767188207,97.308295473437,217.031499643781,27.1205458346771,2.43958123613496e-11,1.37104465470785e-08
"cell.division..GO.0051301.",165.604354302215,99.5502269399381,232.024822405226,40.0248641589948,1.15362668891525e-10,4.32225466113582e-08
"chromosome.segregation..GO.0007059.",47.3571940237533,36.3958021913494,71.0578268365356,18.1325234750503,9.80919304376213e-10,2.75638324529716e-07
"DNA.repair..GO.0006281.",175.754607930282,170.205980594595,326.976456425703,59.3479379536836,3.03317578323562e-09,6.81857916071368e-07
"protein.transport..GO.0015031.",37.5858491308627,37.441254817128,54.8316788032786,22.59639795466,9.37382610580274e-09,1.75603009048705e-06
"cell.cycle..GO.0007049.",129.345766941239,78.3876640306694,189.920281164118,25.8241622755289,1.28731312070889e-08,2.06705706810971e-06
"tricarboxylic.acid.cycle..GO.0006099.",100.945883177883,98.6141179307872,213.135510999191,41.7084087082754,3.52335826482574e-07,4.95031836208017e-05
"regulation.of.transcription..DNA.templated..GO.0006355.",291.75313966995,248.386431743465,378.296182000214,129.623153956943,4.94913430146201e-07,6.18091883871477e-05
"protein.insertion.into.membrane..GO.0051205.",28.1700467688474,18.2477885060375,45.8207072032045,18.9591905949374,5.56070570287715e-06,0.000625023321003392
"SOS.response..GO.0009432.",65.0945361087098,63.3911006401409,144.560251525735,37.5812986143168,7.99856951853437e-06,0.000817308376257512
"peptidoglycan.biosynthetic.process..GO.0009252.",132.584289318371,90.3703346137466,186.505457490992,32.933385991448,1.03865967361672e-05,0.000972877894287662
"cellular.amino.acid.metabolic.process..GO.0006520.",46.8638588369065,46.1642928926077,98.6183591507702,29.1543343799386,1.93663938602266e-05,0.00167444820760729
"Gram.negative.bacterium.type.cell.outer.membrane.assembly..GO.0043165.",25.0672965712022,19.7989542998849,40.9079551701242,17.2677080082722,0.000117322739459117,0.00941933993943194
