"Annotation","mean_group1","sd_group1","mean_group2","sd_group2","p.val","p.adj"
"carbohydrate.transport..GO.0008643.",90.8699700783464,98.0232691530462,256.634139472086,89.3733137025084,3.36324782424281e-28,2.19620082923055e-25
"DNA.replication..GO.0006260.",181.557639487029,149.198937494567,330.14107379465,41.1916887226063,8.49014518322508e-17,2.77203240232299e-14
"cell.division..GO.0051301.",251.288977838414,152.553147031655,352.955514702345,60.9750684211482,1.03325321771216e-15,2.24904783722012e-13
"chromosome.segregation..GO.0007059.",71.2470222952003,56.3666321262129,107.935740630805,27.5989720117981,1.45752354476375e-14,2.37940718682683e-12
"DNA.repair..GO.0006281.",266.50187822113,260.134441338705,497.397784038122,90.322349978418,1.54307669225008e-13,2.0152581600786e-11
"cilium.or.flagellum.dependent.cell.motility..GO.0001539.",44.5594481242143,48.9667696210463,104.554284161169,56.3824343433241,2.67259175502596e-13,2.90867069338658e-11
"protein.transport..GO.0015031.",56.3505713937221,57.9675214990109,83.2386954476005,34.6474052697372,4.42711636588103e-13,4.12986712417188e-11
"cell.cycle..GO.0007049.",196.135272870038,120.4184309419,288.922374484683,39.1864727181087,1.46230075486257e-12,1.19360299115657e-10
"peptidoglycan.metabolic.process..GO.0000270.",18.8126633797303,23.0645143493038,24.8609786040138,14.5547293720673,3.38878406030347e-12,2.4587511015313e-10
"gamma.aminobutyric.acid.catabolic.process..GO.0009450.",5.74711287711639,7.92471586383615,14.7606277737267,8.36444268180589,3.03129618384566e-09,1.97943640805122e-07
"protein.insertion.into.membrane..GO.0051205.",41.9445227532747,28.8443026935704,69.5091937429126,29.1146409223346,8.09461730890466e-09,4.80525918428613e-07
"base.excision.repair..GO.0006284.",24.2965962394294,18.4671538060967,59.1492529747713,14.4416729766519,2.13458752195875e-08,1.16157137653255e-06
"metal.ion.transport..GO.0030001.",8.34772033975495,11.8069543531999,21.8130146896126,16.1810897005457,7.48105562145104e-08,3.75779178523656e-06
"tRNA.processing..GO.0008033.",46.015953022278,30.4871845882494,81.2511693010248,21.9990773808791,1.77951315659202e-07,8.30015779467563e-06
"Gram.negative.bacterium.type.cell.outer.membrane.assembly..GO.0043165.",37.1706197651456,31.1157857188252,62.0261107332809,26.5052775133924,8.25737938224933e-07,3.59471249107254e-05
"glycogen.biosynthetic.process..GO.0005978.",18.1973996009665,20.0803161742635,56.8131731435711,21.5027556346531,1.13743974240359e-06,4.29657933892508e-05
