"Annotation","mean_group1","sd_group1","mean_group2","sd_group2","p.val","p.adj"
"DNA.repair..GO.0006281.",310.396090463971,270.410136089933,420.274458873131,45.9410916893901,3.21044139889815e-22,3.19759963330255e-19
"tricarboxylic.acid.cycle..GO.0006099.",179.070916859869,159.948096653322,268.379622096285,32.66553358904,5.21384475818843e-16,2.59649468957784e-13
"cellular.amino.acid.metabolic.process..GO.0006520.",94.2867474430903,80.7476046218487,158.254257514818,27.4746214379228,1.96133524207606e-14,6.51163300369251e-12
"transport..GO.0006810.",142.147599684318,121.546993189853,237.408839498082,11.5943344564324,2.01133895254939e-13,5.00823399184798e-11
"DNA.topological.change..GO.0006265.",142.189350786222,125.082360194758,178.186333174633,11.419404927831,3.06164912850765e-12,6.09880506398724e-10
"protein.transport..GO.0015031.",51.7853011477784,45.5939931758535,91.1193051617254,16.088693172039,1.20997081703178e-11,2.00855155627275e-09
"carbohydrate.transport..GO.0008643.",137.147802173106,117.337280983874,174.122250115389,2.73893349722561,2.74649090034482e-10,3.90786419534777e-08
"SOS.response..GO.0009432.",124.279734221907,105.982237322595,179.803358464661,20.9835560963936,3.42110886750443e-08,4.25928054004302e-06
"Gram.negative.bacterium.type.cell.outer.membrane.assembly..GO.0043165.",34.099747759762,28.0706627811691,69.5680067728482,16.9310882407975,2.05974965169672e-07,2.27945628121104e-05
"nucleotide.excision.repair..GO.0006289.",79.5627068892347,68.1642538281203,132.994080500704,15.7849515206358,2.71593855651975e-07,2.70507480229368e-05
"electron.transport.chain..GO.0022900.",52.3572738707136,43.8426818702481,77.4581683913864,9.03202567058024,9.71150722590554e-07,8.79332836091084e-05
"transposition..DNA.mediated..GO.0006313.",82.5524774270055,71.0493722892268,75.8887201253729,69.5034487764192,1.28803702042839e-06,0.000106907072695556
"glycolytic.process..GO.0006096.",96.5381626583576,82.2065943995782,127.139188249323,25.1758921807348,8.56051528031779e-06,0.000655867170707425
"protein.catabolic.process..GO.0030163.",43.7398543111238,39.1835947347669,71.7123406171616,8.17084268325575,1.09113783434293e-05,0.000776266630718254
"terpenoid.biosynthetic.process..GO.0016114.",40.2233216465282,34.5908990395907,63.4939400697128,3.80996568280548,1.84842493651532e-05,0.00122735415784617
"DNA.dependent.DNA.replication..GO.0006261.",53.8731698435416,47.9635596782221,55.4381748015381,6.20410961506436,4.99130984001692e-05,0.00310709037541054
"lipid.A.biosynthetic.process..GO.0009245.",38.6860904972614,31.9253875487295,72.4294635711427,2.32736103001059,0.000219119642984863,0.0128378332007602
"polysaccharide.biosynthetic.process..GO.0000271.",39.786818664083,33.7100645594117,56.8352771613492,14.4339498985906,0.000435100106872608,0.024075539246951
